artist,song,signified,signifier,line
Brand Nubian,Back Up Off the Wall,open,them bald - head niggas on Rogaine,I get you open like them bald-head niggas on Rogaine
Brand Nubian,Back Up Off the Wall,brown,cocoa,"To Acapulco, white poos brown like cocoa"
Chino XL,Kreep,life,Marlon Brando s daughter,Thinkin' bout takin' my own life like Marlon Brando's daughter
Chino XL,Kreep,comedian,Martin Short,It proves that life is a comedian like Martin Short
Chino XL,Kreep,personality,Sybil,Say you want me back then change your personality like Sybil
2 Live Crew,Pop That Pussy,nothin,others,"Nothin like others, but above the rest"
Big Noyd,Shoot Em Up Bang Bang Pt. 2,talkin,thugs,"Everybody talkin like thugs, but without they thugs, they nothin"
Big Noyd,Shoot Em Up Bang Bang Pt. 2,talkin,thugs,"Everybody talkin like thugs, but without they thugs, they nothin"
Big Noyd,Shoot Em Up Bang Bang Pt. 2,terror,the Squad from the Bronx,"I'm Terror like the Squad from the Bronx, I don't play"
Big Noyd,Shoot Em Up Bang Bang Pt. 2,talkin,thugs,"Everybody talkin like thugs, but without they thugs, they nothin"
Big Noyd,Shoot Em Up Bang Bang Pt. 2,talkin,thugs,"Everybody talkin like thugs, but without they thugs, they nothin"
Big Noyd,Shoot Em Up Bang Bang Pt. 2,talkin,thugs,"Everybody talkin like thugs, but without they thugs, they nothin"
Big Noyd,Shoot Em Up Bang Bang Pt. 2,talkin,thugs,"Everybody talkin like thugs, but without they thugs, they nothin"
Clipse,Numb It Down,sick,leprosy,"You can't touch me, I'm sick like leprosy"
Clipse,Numb It Down,chain,a pot of gold,The chain like a pot of gold
AZ,It Bs Like That,'s,that,Cause it b's like that
AZ,It Bs Like That,y',Sir,I'm fuckin wit y'all like Sir i'm in the mix alot
50 Cent,Minds Playing Tricks,peep,fifty cops,I panicky peep like fifty cops
Tha Alkaholiks,Who Dem Niggas,chillin,a snowman,"But I trust no man, I'm chillin like a snowman"
Das EFX,Mic Checka,noise,Bamm - Bamm,"Shrimps, I miggedy-make enough noise like Bamm-Bamm"
Das EFX,Mic Checka,ducks,Daddy Warbucks,I giddedy-got the big ducks like Daddy Warbucks
Das EFX,Mic Checka,fresh,this,I'm riggedy-rippin' flesh plus I get fresh like this
Das EFX,Mic Checka,rhyme,no one,"Squooshed for fun, I riggedy-rhyme like no one"
Das EFX,Mic Checka,banger,Esiason s the Boomer,"See I be the boogie banger, like Esiason's the Boomer"
Das EFX,Mic Checka,spin,the Mack and I,Do a spin like the Mack and I slide like Peggy Fleming
Das EFX,Mic Checka,rhymes,Slick Rick,I biggedy-bust rhymes like Slick Rick busts shots
Das EFX,Mic Checka,snooze,Rip Van Winkle,I diggedy-don't bruise but snooze like Rip Van Winkle
Das EFX,Mic Checka,dunk,Kareem Abdul - Jabbar,I sliggedy-slam dunk like Kareem Abdul-Jabbar
Buck 65,Cries a Girl,woods,the back of my hand,I knew the woods like the back of my hand
Talib Kweli,Aint Waiting,breadcrumbs,Hansel and Gretel,So she follow breadcrumbs like Hansel and Gretel
Artifacts,Whos This?,comp,a mach - ete,"We ever ready, cuttin' comp like a mach-ete"
Artifacts,Whos This?,path,the subway,But I keep a straight path like the subway stay
Artifacts,Whos This?,funk,"the Bop Gun , burnin  with the powers of a hot sun","Got funk like the Bop Gun, burnin' with the powers of a hot sun"
Bone Thugs-N-Harmony,Creepin on Ah Come Up,lick,robbin,"But a real lick, like robbin' a jewelery store"
Dark Lotus,My 1st Time,everything,contemporary art,One color dominating everything like contemporary art
Boogiemonsters,Recognized Thresholds of Negative Stress,rock,the niggas bop in Brooklyn,My head will bop and rock like the niggas bop in Brooklyn
CunninLynguists,Dance For Me,up,the Sphinx,Gold make-up like the Sphinx
Ice-T,Somebody Gotta Do It Pimpin Aint Easy,mac,a preacher,"Mac like a preacher, love like a teacher"
Anotha Level,Phat-T,glad,the bag,B Glad like the bag I'm not mad like the hatter
Anotha Level,Phat-T,home,the movie,Always down to bone when Home Alone like the movie
Anotha Level,Phat-T,rain,a storm,"My, lyrics, rain like a storm"
Kanye West,Lord Lord Lord,niggas,yellow cabs,I ain't stopping for you niggas like yellow cabs
Kanye West,Lord Lord Lord,life,Obama s,"My life crazy, like Obama's"
Big L,No Endz No Skinz,nothing,your poppa,I'm looking nothing like your poppa
Big L,No Endz No Skinz,break,this,"Yo Showbiz, I'ma break it down like this"
Lil B,Exhibit 6,human,you,"I'm human like you, I want the knowledge like you"
Bad Azz,Talkin Bout U,mad,Bad Azz,"Now he mad like ""Bad Azz, watch when we catch him"""
Bad Azz,Talkin Bout U,dick,a bitch to get chips,Blowin' dick like a bitch to get chips
Bad Azz,Talkin Bout U,friend,Pac,I ain't never had a friend like Pac
T.I.,Poppin Bottles,money,who,"Everything brand new, you get money like who?"
B.o.B,The Biz,nitro,colt,"Nitro like colt, my flow lets go"
Jeezy,Ballin,tall,a athlete,I might stop and stand it tall like a athlete
Jeezy,Ballin,ballin,a muthafucker,"Still ballin’ like a muthafucker, tell ‘em that"
Jeezy,Ballin,bumpin,a chat line,My celly bumpin’ like a chat line
Jeezy,Ballin,ballin,a motherfucker,"Bitch, I’m balling, ballin’ like a motherfucker"
Jeezy,Ballin,firebirds,Pontiac,My homies got them firebirds like Pontiac
Eminem,Untitled,move,a U - Haul,"Get up, baby, get a move on like a U-Haul, you can rack your brain"
Eminem,Untitled,butt,a lit cigarette ( Chig - chigga - ret - ret,"Girl, you got a hot butt like a lit cigarette (Chig-chigga-ret-ret)"
Lil B,D.O.R. Death of Rap,street,a New York City block,"Real street, like a New York City block"
Lil B,D.O.R. Death of Rap,boy,Osama,Anthrax a real boy like Osama
Lil B,D.O.R. Death of Rap,nut,good sex,"Shit, think you hard?: I bust a nut like good sex"
Lil B,D.O.R. Death of Rap,hoes,new pits,"No love, I dog hoes like new pits"
Domo Genesis,Tang Golf,drip,lit candles,"Fire when I spit, shit drip like lit candles"
Chamillionaire,Not Friendly,actin,a fag ( how ? ),"Car stay actin' like a fag (how?), bumper-kit stayin' in drag mode"
Chamillionaire,Not Friendly,react,you,"Then I'm, gon' react like you a quarterback"
AZ,I Am the Truth,black,Toby,"Still on track I cock back and, black like Toby"
King Just,High Horse,turf,"Captain Kirk , No Power on Earth","Claim turf like Captain Kirk, No Power on Earth"
Chamillionaire,Come Back to the Streets,pause,women,Yeah men-o-pause like women drawers
Chamillionaire,Come Back to the Streets,kinda,the producers that made this track ( track,Kinda like the producers that made this track (track)
2Pac,All Eyez On Me,sound,us,So many player-hatin' niggas tryna sound like us
Above the Law,Endonesia,tipsy,Hennessey,"The bass hit got my tipsy, like Hennessey"
Above the Law,Endonesia,strong,a soldier,"I'm comin' strong like a soldier, I'm garanteed to hold ya"
Above the Law,Endonesia,vocals,a Zig - Zag,That's why you hooks surround my vocals like a Zig-Zag
C-Note,Flossin,slam,a screen door,"(ask girlfriend), slam cats like a screen door"
C-Note,Flossin,hoes,disease,"Hoes on dick, like disease"
Daz Dillinger,Introduction 2 Mayhem,fists,afro pick s,"Niggas, throw up your fists like afro pick's"
Daz Dillinger,Introduction 2 Mayhem,thick,Redbones,"C'mon, my squad thick like Redbones"
Daz Dillinger,Introduction 2 Mayhem,dope,cocaine rivers,"Niggas mad, I flow dope like cocaine rivers"
Pete Rock & C.L. Smooth,The Basement,host,a stewardess,"Like Popeye to Brutus, I'm your host like a stewardess"
Pete Rock & C.L. Smooth,The Basement,figure,a show,"Like a show all nights, a figure eight in a lagoon"
Pete Rock & C.L. Smooth,The Basement,sharp,a razor,"Clockin' all the honies, eyes sharp like a razor"
Pete Rock & C.L. Smooth,The Basement,raider,"Art Shell ,","A Raider well like Art Shell, crazy defense"
Pete Rock & C.L. Smooth,The Basement,clever,a secret agent comin  from The Basement,Clever like a secret agent comin' from The Basement
Bizarre,Get the Dyk,newark,a sitcom for no brains,Newark like a sitcom for no brains
Bizarre,Get the Dyk,wizard,Juwon Howard,I'm a wizard at this shit like Juwon Howard
Bizarre,Get the Dyk,spittin,automatic handguns,Spittin like automatic handguns
Bizarre,Get the Dyk,black,the Sada,With baby mama's that's pro black like the Sada
Common,Time Travelin A Tribute to Fela,raw,the first coat,"And paint a picture, raw like the first coat"
Da Beatminerz,Devastatin...Thats Us,block,the cars I love,I play the block like the cars I love
Da Beatminerz,Devastatin...Thats Us,hot,my streetbike tailpipe,Wanna make my block hot like my streetbike tailpipe
Craig G,What Youre Used To,swing,this,So we gon' swing it just like this
AZ,At Night,spazzin,its the music that made me do it,Spazzin' like its the music that made me do it
AZ,At Night,bottles,its,"Let's play, pop bottles like its no tomorrow"
AZ,At Night,its,a larson and razor blades,Its like a larson and razor blades but robbers spinnin'
AZ,At Night,its,Saddam s,"Its like Saddam's in us, comin' fully armed for business"
C-Rayz Walz,Floe,skills,H - Town,"I'm ill, still freakin' skills like H-Town"
C-Rayz Walz,Floe,brains,Hannibal Lecter,With chicks that give you brains like Hannibal Lecter
C-Rayz Walz,Floe,love,Larry,And receive love (love) like Larry
Dem Franchize Boyz,Freaky As She Wanna Be,makin,"the Flintstones ,","Like the Flintstones, yeah, makin' the bed rock"
Dem Franchize Boyz,Freaky As She Wanna Be,rollin,a fool lookin  for me,Rollin' like a fool lookin' for me some cut
Dem Franchize Boyz,Freaky As She Wanna Be,mouth,a hurricane,"That pussy ain't shit, but that mouth like a hurricane"
Cypress Hill,Last Laugh,flash,a fire,Reflections of my own life flash like a fire
Cypress Hill,Last Laugh,smoke,mufflers,Smoke like mufflers
Fabolous,Whatever I Wan Do,shooter,JJ Redick,They know Duke got a shooter like JJ Redick
Fabolous,Whatever I Wan Do,strung,Whitney,"Strung like Whitney, I brung like 50"
Boogie Down Productions,Super Hoe,guy,Scott,Datin' for a guy like Scott turns into matin'
Bun B,Git It,lookin,you,Lookin like you finna break that thang
C-Murder,Forever TRU,niggas,Kemp,"The tank dumpin' niggas like Kemp, then they die"
Bronze Nazareth,MC Death March,boat,Zeus,Ya'll niggas boat like Zeus from Bronze coming
Rakim,It’s Been a Long Time,travel,an arrow,"Far from shallow, thoughts travel like an arrow"
Rakim,It’s Been a Long Time,property,Muammar Gaddafi,You know Ra want property like Muammar Gaddafi
Rakim,It’s Been a Long Time,scatter,a rifle,"A sawed-off mic, so words scatter like a rifle"
Rakim,It’s Been a Long Time,kids,the pyramids,Cursed kids like the pyramids when they found the style
Rakim,It’s Been a Long Time,vivid,CD - Rom,"Like 3D in ‘Nam, vivid like CD-Rom"
Rakim,It’s Been a Long Time,bond,the Holy Quran,My notebook’s my bond like the Holy Quran
B.G.,R.I.P.,friend,him,Never had a friend like him
B.G.,R.I.P.,friend,me,He never had a friend like me
Gang Starr,The ? Remainz,preyin,a cougar ready to pounce,Preyin' like a cougar ready to pounce and
Pete Rock & C.L. Smooth,Return of the Mecca,stable,"a turntable , lyrics I cradle","Stable like a turntable, lyrics I cradle"
Pete Rock & C.L. Smooth,Return of the Mecca,swollen,a Beethoven,Bound to see me swollen like a Beethoven
9th Wonder,Too Late,jacks,Rob Pilatus,But y'all niggas fakin' jacks like Rob Pilatus
Bloods,Puttin in Work,caps,monkey peels banana,I'm peelin' caps like monkey peels banana
Bloods,Puttin in Work,dirt,that,Doin' dirt like that you know I'm sayin' nigga
Cuban Link,No Mercy,lead,herpes,"For the bread, niggas spread lead like herpes, in the hood"
Brotha Lynch Hung,Death Dance,crooked,every daytona,"Crooked like every daytona, get that"
Jedi Mind Tricks,The Philosophy of Horror,sons,Ebrahim and Eshak,And y'all are my sons like Ebrahim and Eshak
Nationwide Rip Ridaz,Take It Personal,swellin,your bitch in a Sherm stick,Swellin' like your bitch in a Sherm stick
J. Cole,Simba,somethin',the light - skin version,I'm somethin' like the light-skin version
Buddha Monk,Kill a Man,aim,"Jordan , game on sportsman","(Nah, dog, I got aim like Jordan, game on sportsman"
Buddha Monk,Kill a Man,souls,vicegrips,"Tighten souls like vicegrips, break nuts and strip) You got 'em?"
Chamillionaire,Breathe,tags,the old Air Jordan pockets ( why ?,Tryin to tear tags like the old Air Jordan pockets (why?)
Chamillionaire,Breathe,feelin,Godzilla,"Mike/mic in my hand, I'm feelin like Godzilla"
Twista,American Gangsta,shot,Hedo,Hit the 3 point shot like Hedo
Twista,American Gangsta,game,"Pac , nigga","You killing the game like Pac, nigga we point Glocks like he do"
Twista,American Gangsta,nigga,food,"Because I'm a cannibal, I eat a nigga like food"
Nicki Minaj,Kill da DJ,stunt,a fly girl,I fly girl stunt like a fly girl flip
Nicki Minaj,Kill da DJ,cold,an avalanche,I ain't know I'm cold just like an avalanche
Nicki Minaj,Kill da DJ,fuck,sexin,"Oh, fuck 'em like sexin', why they be flexing"
GZA,Paper Plate,rhyme,Ricky Hatton,Rhyme like Ricky Hatton
2Pac,Representin 93,batch,that,"A funkified batch, like that!!"
Anybody Killa,Gimme ah Beat,dusty,a ashtray,I'm dusty like a ashtray
Prevail,Rifle Association,vertabraes,grapes,"Sirens and wheels break, smashing vertabraes like grapes"
Cale Sampson,Face It,pace,my life,"I move with momentum, fast-pace like my life"
Chico,Godzilla Like,trendy,the nappy ass blonde haircut,Nigga trendy like the nappy ass blonde haircut
Boss Hogg Outlawz,Listen,brain,a crush,"I grind against the grain, and your brain like a crush"
CeeLo Green,Scrap Metal,ya,Michael Jackson,"Thrill ya like Michael Jackson, acting when the time for action"
Pete Rock & C.L. Smooth,Searching,slow,"Cupid , taken from a mobster","Slow like Cupid, taken from a mobster"
50 Cent,Thug Love,pissy,a staircase in your building,I sip Cristy so I'm pissy like a staircase in your building
Defari,405 Fridays,pure,lightning,"We're never amateur, pure like lightning"
Defari,405 Fridays,ready,Telly Savales,I'm smooth and ready like Telly Savales
Darkside of the Force,Nhendino,smooth,silk or,Smooth like silk or Aloe Vera lotion
Darkside of the Force,Nhendino,pure,virginity,Clean pure like virginity
50 Cent,Part Time Lover,daddy,Baby,And make you call me daddy like Baby do Wayne
50 Cent,Part Time Lover,fat,Joe,"Girl your ass fat like Joe, you real sweet like Ja"
Daz Dillinger,Id Rather Lie 2 Ya,days,this,"Mom and pops told me, ""Son it'll be days like this"""
Lil B,I Am,writing,jail time,"Words is bond, so my writing like jail time"
Bad Azz,This Life Of Mine,hot,gun powder,Bad Azz hot like gun powder
Bad Azz,This Life Of Mine,blood,saliva,"End up drippin' blood like saliva, nah what?"
Bad Azz,This Life Of Mine,niggas,me,But Niggas like me want mo' (Huh)
Common,Maintaining,cuts,Bobbitt,"'Cause I got's the cuts like Bobbitt, rappers are dickheads"
Common,Maintaining,f,the LA Four,"I'll F your head up, like the LA Four"
Common,Maintaining,broke,Melba Moore,When I flow like cash I go for broke like Melba Moore
Immortal Technique,Positive Balance,zam,this,"Ziga-zam, Technique, like this"
Immortal Technique,Positive Balance,lie,thinkin,You livin' a lie like thinkin' Jesus was born in December
Immortal Technique,Positive Balance,tapes,Biggie s ghost at Bad Boy studios,Movin' tapes like Biggie's ghost at Bad Boy studios
Immortal Technique,Positive Balance,zam,this,"Ziga-zam, Technique, like this"
9th Prince,Sour Diesel,raw,Kane,"Aiyo, I'm raw like Kane, blood stain the game"
9th Prince,Sour Diesel,chick,"mines , a whip mines","You want a chick like mines, a whip like mines"
Ice Cube,It Was a Good Day,niggas,MJ,"Freakin' niggas every way, like MJ"
Chamillionaire,Get Ya Umbrellas Out,legend,Hump and Lil  Flip,"I'm a ""Undaground Legend"" like Hump and Lil' Flip"
Cool Breeze,Hit Man,brothers,Backbone,Three brothers like Backbone...
Cool Breeze,Hit Man,swat,it,"'Til I'm dead, gon' be swat, like it or not"
Bootleg,Mama,dick,its a big lighter inside her,Flickin' my dick like its a big lighter inside her I never cum quick
Consequence,Uncle Rahiem,uncle,Rich Porter s uncle,But this sorta uncle's like Rich Porter's uncle
Consequence,Uncle Rahiem,number,Mike Jones,Cause ever since he gave out our number like Mike Jones
Consequence,Uncle Rahiem,cold,the wind below freezing,I know it sounds cold like the wind below freezing
Cam'ron,Shanghai,thoughts,John Woo,Murder thoughts like John Woo
Xzibit,Rimz  Tirez,nigga,a vampire,"The live wire, leak a nigga like a vampire"
Deadly Venoms,Rocks the World,slim,Shady,But the chance is Slim like Shady
The Game,Its Okay One Blood Remix,play,Puff,"I press play like Puff, no pause at all"
The Game,Its Okay One Blood Remix,nigga,spades and pinochle ( Nigga,"They hold cards down, nigga, like spades and pinochle (Nigga)"
The Game,Its Okay One Blood Remix,presence,the return of Rayful,My celebrated presence like the return of Rayful
The Game,Its Okay One Blood Remix,movin,coke,With money movin' like coke these days gotta re-up
Da Hol' 9,2 Whome it May Concern,comin,that,"""Man urry bitch be comin like that now a days"""
A Tribe Called Quest,Can I Kick It?,quest,A Tribe,Can I kick it? To all the people who can Quest like A Tribe does
Freeway,When I Rap,dough,Freezer,Get the dough like Freezer
Freeway,When I Rap,dough,Phillip Drummond,Freezer need dough like Phillip Drummond
Freeway,When I Rap,sons,"Arnold ,","Y'all my adopted sons like Arnold, Willis"
MC Eiht,Wavin the Pistol,reckless,it,Live my life reckless like it snow tomorrow
Earl Sweatshirt,Couch,flowin,the blood out the competition s slit wrists,Flowin' like the blood out the competition's slit wrists
Earl Sweatshirt,Couch,flowin,the creampie inside of your daughter,Flowin' like the creampie inside of your daughter
Scarface,Guess Whos Back,corners,a safety,"Play them corners like a safety, watching traffic switch"
Scarface,Guess Whos Back,block,quarter - water ( Ugh,I hug the block like quarter-water (Ugh)
Scarface,Guess Whos Back,corner,a old deuce and a quarter,"Shit, I used to hug a corner like a old deuce and a quarter"
Canibus,Curriculum 101,motherfucker,a trophy on my shelf,Stuff a motherfucker like a trophy on my shelf
Canibus,Curriculum 101,jackers,you,"I rip jackers like you, you know my call sign"
Brotha Lynch Hung,Dont Stop,coast,nigga,"Now for all you niggas bangin, that mutha fuckin West Coast like nigga?"
Brotha Lynch Hung,Dont Stop,twistin,the revolver or the earth,Odainers twistin like the revolver or the earth
Brotha Lynch Hung,Dont Stop,niggas,3 Stooges,But I pistol slap you and two niggas like 3 Stooges
Brotha Lynch Hung,Dont Stop,bullets,Matrix,What you think you gon' dodge these bullets like Matrix?
Brotha Lynch Hung,Dont Stop,spot,Joe Pesci,Rolex speed spot like Joe Pesci
Cru,Bubblin,lips,Rochelle,With them big juicy lips like Rochelle for real
Cru,Bubblin,kings,gorilla family,"I swell, Latin Kings like gorilla family like damn"
Cru,Bubblin,crush,a midget,Had a crush on Puffy fat ass like a midget
Cru,Bubblin,crushin,a wreckin ball,Crushin like a wreckin ball when it fall
Ludacris,Everybody Hates Chris,women,HELLO,"Now women in my face like ""HELLO!"" (Waddup!)"
The Cuf,Sacramento,washingtons,Rover,Like radar doppler topple over I know your Washingtons like Rover
The Cuf,Sacramento,structure,a pyramid,"Get structure like a pyramid, fucked ya when ya weary"
J. Cole,Just to Get By,dreams,jeans,"I’m chasing dreams sort of like jeans, boy, I ain’t slacking"
J. Cole,Just to Get By,dreams,jeans,"I’m chasing dreams sort of like jeans, boy, I ain’t slacking"
Brooklyn Zu,Marvelous,pasta,a mobster,"And pasta, like a mobster"
Brooklyn Zu,Marvelous,niggas,these,Ever see my niggas like these
Brooklyn Zu,Marvelous,battle,Bedstuy,"Battle like Bedstuy, thugs suicide to die"
Brooklyn Zu,Marvelous,bust,a mack 11,Bust like a mack 11
Brooklyn Zu,Marvelous,stuck,tree stumps,Dudes is stuck like tree stumps in the same place
Akrobatik,Sports Center,assists,John Stockton,While my man Mr. E assists like John Stockton
Akrobatik,Sports Center,range,Ray Allen,"I stay wilding, mad range like Ray Allen"
Akrobatik,Sports Center,type,Donovan McNabb,Millennium photo type like Donovan McNabb
Akrobatik,Sports Center,strong,the swing of Mo Vaughn,"Getting strong like the swing of Mo Vaughn, as the beat goes"
Akrobatik,Sports Center,broke,Michael Irving,Step to the Vick get your back broke like Michael Irving
Akrobatik,Sports Center,losses,the buffalo bills,Before you catch consecutive losses like the buffalo bills
Capital-X,Walk the Walk,man,the blood stains in the sands of Afghanistan,Man like the blood stains in the sands of Afghanistan
DJ Mister Cee,Budweiser Superfest Freestyle,kneel,"Shaquille ,","Hard like Shaquille, oh you better kneel"
DJ Mister Cee,Budweiser Superfest Freestyle,big,the Biscuits in CB4,With dough in my pockets big like the Biscuits in CB4
dead prez,50 in the Clip,tight,a fist,"Getting fit wit the clique, keep it tight like a fist"
Bone Thugs-N-Harmony,Facts Dont Lie,nigga,my name Lil  Jeremy,I got a A.K. nigga like my name Lil' Jeremy
Bone Thugs-N-Harmony,Facts Dont Lie,hart+,Stu s nigga,"My +Hart+ like Stu's nigga, so these niggas scared of me"
Beanie Sigel,Remember Them Days,layoffs,Florida Evans,No more temporary layoffs like Florida Evans
Danny Swain,Im Back,controversy,Lindsay Lohan gettin  breast implants,Controversy like Lindsay Lohan gettin' breast implants
Danny Swain,Im Back,shakin,a panic attack,I'll have you shakin' like a panic attack
Dame Dash,Champions,rich,him,"I mean I'm rich like him, holla"
Dame Dash,Champions,legacy,Jordan,A legacy like Jordan with the mob
Black Star,Soundbombing Freestyle,steppin,that kid,Steppin to me like that kid you only get hurt
Black Star,Soundbombing Freestyle,opposition,a fullback,"I'll play your opposition like a fullback, I got the full pack"
Black Star,Soundbombing Freestyle,fillin,asbestos,I'm fillin the schools up like asbestos
Botany Boys,Imagine Dat,grill,sun beams,"Grill on gleam just like sun beams, while I flow as smooth as the stream"
Bubba Sparxxx,If Its Bumpin,wet,a ocean,That Southern playa with a stroke that keep 'em wet like a ocean
Bubba Sparxxx,If Its Bumpin,women,dank,"Talk about 'em over dinner, pass women like dank"
Bubba Sparxxx,If Its Bumpin,spinnin,breakers,"See my knack for telling fakers, kept me spinnin like breakers"
Brooklyn Zu,We Comin for Ya,inside,a knife,"I dip-dip-dive, your inside like a knife, nigga"
Killah Priest,Let Us Pray,form,a kufi,At night the sky form over my hood like a kufi
Bishop Lamont,Grow Up,lookin,a dress,"You ain't that big, shit's lookin' like a dress"
C-Murder,Ride,boys,them,Like them Melphomine boys
Danny Swain,Keep Dreamin,sound,that,"And, and, and...ain't never heard drum patterns sound like that"""
Brownside,Another Crazy Day,banging,a motherfucker,"Gang-banging like a motherfucker, down for my shit"
Kano,Ps  Qs,girls,me,"Girls like me but I ain't a sweet boy, so boy"
Ma$e,24 Hours to Live,christmas,growin,Show 'em what Christmas like growin' up in the ghetto
Canibus,Kill The Conjecture,lookin,Jada,Lookin like Jada in a black Jig-ari
Dan Johns,You Know Me,deals,the industry,Givin' us record deals like the industry can run us
Chamillionaire,End the Fighting,ceo,J.,CEO of myself just like J. is to Rap-A-Lot
Chamillionaire,End the Fighting,actin,possum,Y'all be actin like possum when seein I'm comin for you (yeah)
Canibus,Accapella,lookin,Jada,Lookin like Jada in a black Jig-ari
The Beatnuts,U Crazy,buzz,the fuzz in your rear,"Let the buzz in your ear, like the fuzz in your rear"
Baby D,Why Why,lover,me,I bet you never had a lover like me
Above the Law,VSOP Remix,tramps,hollyfield,Who's never Paper tramps like hollyfield
Raekwon,Ferry Boat Killaz,knife,Rambo,Rock a bandana knife like Rambo on the scrambler
Cormega,Angel Dust,trife,Rikers Isle,Invincible foulness my style is trife like Rikers Isle get
Bravehearts,Bravehearted,jewish,Sammie Davis Junior,I'm Jewish like Sammie Davis Junior
C-Bo,Death Riderz,tickets,a raffle,Were pullin death tickets like a raffle
C-Bo,Death Riderz,implodes,Pearl Harbor,I got heat that explodes and implodes like Pearl Harbor
Tyga,Diamond Life,stacking,Tetris,Cash stacking like Tetris
Tyga,Diamond Life,cream,a nestle,I'm getting cream like a nestle
"Shabaam Sahdeeq, King Skam, Kwest Tha Madd Lad, A.L. & Eminem",5 Star Generals,fresh,Binaca,"Aqua, turn-table knocka, fresh like Binaca"
"Shabaam Sahdeeq, King Skam, Kwest Tha Madd Lad, A.L. & Eminem",5 Star Generals,complex,a professor,The texture of my lecture is complex like a professor
De La Soul,Stakes is High,contact,my main man,Positive contact just like my main man
Clipse,Gangsta Lean,sweet,mornin  dew,Sweet like mornin' dew
Clipse,Gangsta Lean,sweet,mornin  dew,Sweet like mornin' dew
Danja Mowf,Like Flies Remix,droppin,flies,(Black men keep on droppin like flies)  Droppin like flies
Danja Mowf,Like Flies Remix,makin,flies,"They just stay in some shit, makin them more like flies"
Danja Mowf,Like Flies Remix,droppin,flies,(Black men keep on droppin like flies)  Droppin like flies
Danja Mowf,Like Flies Remix,busy,bees,That's holding you back from gettin busy like bees
Danja Mowf,Like Flies Remix,droppin,flies,(Black men keep on droppin like flies)  Droppin like flies
Daz Dillinger & JT The Bigga Figga,Who Got My Back Hidden Track,time,century,"And simply West Coast finest, time like century"
Daz Dillinger & JT The Bigga Figga,Who Got My Back Hidden Track,stages,killers that blaze the gauges,Chose to blaze the stages like killers that blaze the gauges
Bronze Nazareth,Foul Mouth Bugsy,blue,my blood,"Blue like my blood, Cut my levy headed plugs"
Eminem,Wont Back Down,spaz,"a goddamn Taz ,","Spaz like a goddamn Taz, yeah"
Lil Wayne,Red Magic,money,Nino,I was getting G money like Nino at the Carter
Lil Wayne,Red Magic,money,a money machine,"When I say I get the money like a money machine, yeah"
Lil Wayne,Red Magic,shine,Armor All,And mine gon' shine like Armor All hit us
Lil Wayne,Red Magic,feelin,the father of a sun ray,I'm feelin' like the father of a sun ray
Lil Wayne,Red Magic,shine,the chrome on Dayton s,And this time I'm gon' shine like the chrome on Dayton's
Lil Wayne,Red Magic,slim,the Hot Boys,Me and Slim like the Hot Boys with a face lift
Canibus,Kriminal Kindness,fear,Steven Greer and his wife,I denounce fear like Steven Greer and his wife
Lil Wayne,Lollipop,swag,mine,"Okay, lil' mama had a swag like mine (Yeah)"
Lil Wayne,Lollipop,love,mine,"Man, she ain't never had a love like mine (Yeah)"
Lil Wayne,Lollipop,ass,hers,"But man, I ain't never seen a ass like hers (Go!)"
Lil Wayne,Lollipop,jump,jermp — jermp —  ( Hahaha,"And I made that ass jump like, ""jermp— jermp—"" (Hahaha! Yeah!)"
Lil Wayne,Lollipop,lick,a lollipop,"Shawty wanna lick, lick, lick, lick, lick me like a lollipop"
Lil Wayne,Lollipop,lick,a lollipop,"I said, shawty wanna lick, lick, lick, lick, lick me like a lollipop"
Lil Wayne,Lollipop,lick,a lollipop ( Haha !,"Shawty wanna lick, lick, lick, lick, lick me like a lollipop (Haha!)"
Wiz Khalifa,Extra Extra Credit,life,the weekend,But my life just like the weekend though
Wiz Khalifa,Extra Extra Credit,hoes,me,All the bad hoes like me now
Cappadonna,Get Mine 2005,rhymes,these,"Starving artist, nigga, who spittin' rhymes like these"
Cappadonna,Get Mine 2005,nigga,the thoughts from my mind,"Yo this mine, nigga, like the thoughts from my mind"
3rd Bass,Monte Hall,dine,"a diner ,","Dine like a diner, hot enough to simmer"
3rd Bass,Monte Hall,freakin,an epileptic,Freakin bones like an epileptic
Das EFX,Buck-Buck,soppy,Joe ( yo ),Some niggas wanna copy but they're soppy like Joe (yo) Joe (yo)
Das EFX,Buck-Buck,motherfucker,me,Tell y'all niggas now there ain't a motherfucker like me!
Juelz Santana,Santanas Town,school,"Bambaataa , no man s hotter","I'm old school like Bambaataa, no man's hotter"
Da Lench Mob,Freedom Got an AK,talkin,that,Talkin' like that'll have 'em all scared]
DC Talk,Gah Ta Be,man,a hand in a glove,It can fit any man like a hand in a glove
Apani B Fly,A Million Eyes Street,human,you,"I’m flesh and bone too, human like you"
Joe Budden,Bullshit Rappers  Metaphors,cool,AC s,"""I'm cool like AC's"""
Joe Budden,Bullshit Rappers  Metaphors,hot,the sun,"Yo, I'm hot like the sun"
Dayton Family,Stick N Move,sweet,peppermints,"Kill for dead presidents, in flint is sweet like peppermints"
Dayton Family,Stick N Move,niggas,limo s and creepin  down my block,Stretchin' niggas out like limo's and creepin' down my block
Dayton Family,Stick N Move,rollin,a muthafuckin  bowling ball,And I was rollin' like a muthafuckin' bowling ball
